formulation,axis,slice_direction,coordinate_m,x_m,y_m,u_parallel_m_s,u_tangential_m_s,u_x_m_s,u_y_m_s
darcy_taylor_hood_p2p1,x,flux,2.44062e-05,2.44062e-05,0.00036505,0.0004332969723002386,0.00031477171243653954,0.0004332969723002386,0.00031477171243653954
darcy_taylor_hood_p2p1,x,flux,2.6805100000000002e-05,2.6805100000000002e-05,0.00036505,0.0005950545828622154,0.00040395948275304973,0.0005950545828622154,0.00040395948275304973
darcy_taylor_hood_p2p1,x,flux,2.9204e-05,2.9204e-05,0.00036505,0.0006511516606196926,0.0003934178182148293,0.0006511516606196926,0.0003934178182148293
darcy_taylor_hood_p2p1,x,flux,3.1602899999999995e-05,3.1602899999999995e-05,0.00036505,0.0006165313343578387,0.0003088165257050026,0.0006165313343578387,0.0003088165257050026
darcy_taylor_hood_p2p1,x,flux,3.4001800000000004e-05,3.4001800000000004e-05,0.00036505,0.0006387637808119717,0.0003397700894926482,0.0006387637808119717,0.0003397700894926482
darcy_taylor_hood_p2p1,x,flux,3.64007e-05,3.64007e-05,0.00036505,0.0006666069467625369,0.000349109729278509,0.0006666069467625369,0.000349109729278509
darcy_taylor_hood_p2p1,x,flux,3.8799599999999994e-05,3.8799599999999994e-05,0.00036505,0.0007000608322095345,0.0003368354450625852,0.0007000608322095345,0.0003368354450625852
darcy_taylor_hood_p2p1,x,flux,4.11985e-05,4.11985e-05,0.00036505,0.0007391254371529647,0.0003029472368448765,0.0007391254371529647,0.0003029472368448765
darcy_taylor_hood_p2p1,x,flux,4.35974e-05,4.35974e-05,0.00036505,0.0007369826260366593,0.0003040281285570631,0.0007369826260366593,0.0003040281285570631
darcy_taylor_hood_p2p1,x,flux,4.5996300000000005e-05,4.5996300000000005e-05,0.00036505,0.0007186303478620089,0.00031242628055969736,0.0007186303478620089,0.00031242628055969736
darcy_taylor_hood_p2p1,x,flux,4.83952e-05,4.83952e-05,0.00036505,0.0006959986221249329,0.0003140356103080836,0.0006959986221249329,0.0003140356103080836
darcy_taylor_hood_p2p1,x,flux,5.0794099999999995e-05,5.0794099999999995e-05,0.00036505,0.0006690874488254315,0.00030885611780222174,0.0006690874488254315,0.00030885611780222174
darcy_taylor_hood_p2p1,x,flux,5.3193000000000004e-05,5.3193000000000004e-05,0.00036505,0.0006435522052488622,0.0002994621637566362,0.0006435522052488622,0.0002994621637566362
darcy_taylor_hood_p2p1,x,flux,5.55919e-05,5.55919e-05,0.00036505,0.000625393226204945,0.000293662501045615,0.000625393226204945,0.000293662501045615
darcy_taylor_hood_p2p1,x,flux,5.7990799999999994e-05,5.7990799999999994e-05,0.00036505,0.0006089539267110016,0.00029088239348509814,0.0006089539267110016,0.00029088239348509814
darcy_taylor_hood_p2p1,x,flux,6.03897e-05,6.03897e-05,0.00036505,0.0005942343067670321,0.0002911218410750855,0.0005942343067670321,0.0002911218410750855
darcy_taylor_hood_p2p1,x,flux,6.27886e-05,6.27886e-05,0.00036505,0.0005806413843127069,0.0002932797279463642,0.0005806413843127069,0.0002932797279463642
darcy_taylor_hood_p2p1,x,flux,6.51875e-05,6.51875e-05,0.00036505,0.0005640091597739623,0.0002874099211179627,0.0005640091597739623,0.0002874099211179627
darcy_taylor_hood_p2p1,x,flux,6.75864e-05,6.75864e-05,0.00036505,0.0005517965019834762,0.00028550629014891747,0.0005517965019834762,0.00028550629014891747
darcy_taylor_hood_p2p1,x,flux,6.99853e-05,6.99853e-05,0.00036505,0.0005440034109412491,0.00028756883503922855,0.0005440034109412491,0.00028756883503922855
darcy_taylor_hood_p2p1,x,flux,7.238419999999999e-05,7.238419999999999e-05,0.00036505,0.0005406298866472805,0.00029359755578889596,0.0005406298866472805,0.00029359755578889596
darcy_taylor_hood_p2p1,x,flux,7.47831e-05,7.47831e-05,0.00036505,0.0005296268785475531,0.0002941635294562411,0.0005296268785475531,0.0002941635294562411
darcy_taylor_hood_p2p1,x,flux,7.7182e-05,7.7182e-05,0.00036505,0.0005199035510375941,0.0002955914518996135,0.0005199035510375941,0.0002955914518996135
darcy_taylor_hood_p2p1,x,flux,7.95809e-05,7.95809e-05,0.00036505,0.0005158794181832021,0.00030124272248578356,0.0005158794181832021,0.00030124272248578356
darcy_taylor_hood_p2p1,x,flux,8.19798e-05,8.19798e-05,0.00036505,0.0005175544799843769,0.0003111173412147513,0.0005175544799843769,0.0003111173412147513
darcy_taylor_hood_p2p1,x,flux,8.437869999999999e-05,8.437869999999999e-05,0.00036505,0.0005170274869253763,0.00031997433499416104,0.0005170274869253763,0.00031997433499416104
darcy_taylor_hood_p2p1,x,flux,8.67776e-05,8.67776e-05,0.00036505,0.0005093960336783725,0.00032484128871415103,0.0005093960336783725,0.00032484128871415103
darcy_taylor_hood_p2p1,x,flux,8.91765e-05,8.91765e-05,0.00036505,0.0005067265930831174,0.0003338442432011025,0.0005067265930831174,0.0003338442432011025
darcy_taylor_hood_p2p1,x,flux,9.15754e-05,9.15754e-05,0.00036505,0.0005090191651396111,0.0003469831984550156,0.0005090191651396111,0.0003469831984550156
darcy_taylor_hood_p2p1,x,flux,9.39743e-05,9.39743e-05,0.00036505,0.0005159242289314263,0.00036364897472431835,0.0005159242289314263,0.00036364897472431835
darcy_taylor_hood_p2p1,x,flux,9.63732e-05,9.63732e-05,0.00036505,0.0005173535061798278,0.00037042234673424047,0.0005173535061798278,0.00037042234673424047
darcy_taylor_hood_p2p1,x,flux,9.87721e-05,9.87721e-05,0.00036505,0.0005184771462652606,0.00038013102273524313,0.0005184771462652606,0.00038013102273524313
darcy_taylor_hood_p2p1,x,flux,0.000101171,0.000101171,0.00036505,0.0005192951491877243,0.00039277500272732633,0.0005192951491877243,0.00039277500272732633
darcy_taylor_hood_p2p1,x,flux,0.00010356989999999999,0.00010356989999999999,0.00036505,0.0005198075149472195,0.00040835428671049024,0.0005198075149472195,0.00040835428671049024
darcy_taylor_hood_p2p1,x,flux,0.0001059688,0.0001059688,0.00036505,0.0005414081526724477,0.000424669424755368,0.0005414081526724477,0.000424669424755368
darcy_taylor_hood_p2p1,x,flux,0.0001083677,0.0001083677,0.00036505,0.0005587610477048383,0.0004364462341466982,0.0005587610477048383,0.0004364462341466982
darcy_taylor_hood_p2p1,x,flux,0.00011076659999999999,0.00011076659999999999,0.00036505,0.0005601188369694119,0.0004434782662002784,0.0005601188369694119,0.0004434782662002784
darcy_taylor_hood_p2p1,x,flux,0.0001131655,0.0001131655,0.00036505,0.0005454815204661683,0.0004457655209161089,0.0005454815204661683,0.0004457655209161089
darcy_taylor_hood_p2p1,x,flux,0.0001155644,0.0001155644,0.00036505,0.0005809277879698729,0.0004569176147067507,0.0005809277879698729,0.0004569176147067507
darcy_taylor_hood_p2p1,x,flux,0.0001179633,0.0001179633,0.00036505,0.0006424270731632913,0.00044586648600174655,0.0006424270731632913,0.00044586648600174655
darcy_taylor_hood_p2p1,x,flux,0.0001203622,0.0001203622,0.00036505,0.0005664772747170456,0.0003662990350284563,0.0005664772747170456,0.0003662990350284563
darcy_taylor_hood_p2p1,x,flux,0.0001227611,0.0001227611,0.00036505,0.0003530783926311364,0.00021821526178687984,0.0003530783926311364,0.00021821526178687984
darcy_taylor_hood_p2p1,x,flux,0.00012516,0.00012516,0.00036505,2.2304269055614684e-06,1.6151662770157785e-06,2.2304269055614684e-06,1.6151662770157785e-06
darcy_taylor_hood_p2p1,x,flux,0.0001275589,0.0001275589,0.00036505,1.7454509795425619e-06,7.324434404205623e-07,1.7454509795425619e-06,7.324434404205623e-07
darcy_taylor_hood_p2p1,x,flux,0.00012995780000000002,0.00012995780000000002,0.00036505,1.2594739043521562e-06,1.6997124416719254e-07,1.2594739043521562e-06,1.6997124416719254e-07
darcy_taylor_hood_p2p1,x,flux,0.0001323567,0.0001323567,0.00036505,7.724956799899392e-07,-7.225031174445035e-08,7.724956799899392e-07,-7.225031174445035e-08
darcy_taylor_hood_p2p1,x,flux,0.0001347556,0.0001347556,0.00036505,2.845163064559009e-07,5.778772685628512e-09,2.845163064559009e-07,5.778772685628512e-09
darcy_taylor_hood_p2p1,x,flux,0.00013715450000000002,0.00013715450000000002,0.00036505,8.316778344885056e-08,8.567541883799812e-08,8.316778344885056e-08,8.567541883799812e-08
darcy_taylor_hood_p2p1,x,flux,0.0001395534,0.0001395534,0.00036505,4.4802080599241306e-08,5.5672145188497e-08,4.4802080599241306e-08,5.5672145188497e-08
darcy_taylor_hood_p2p1,x,flux,0.0001419523,0.0001419523,0.00036505,1.824288287260266e-08,3.076352316645599e-08,1.824288287260266e-08,3.076352316645599e-08
darcy_taylor_hood_p2p1,x,flux,0.00014435120000000001,0.00014435120000000001,0.00036505,3.490190268935093e-09,1.0949552771875431e-08,3.490190268935093e-09,1.0949552771875431e-08
darcy_taylor_hood_p2p1,x,flux,0.00014675010000000002,0.00014675010000000002,0.00036505,1.5949165290184148e-10,1.4793058399266544e-10,1.5949165290184148e-10,1.4793058399266544e-10
darcy_taylor_hood_p2p1,x,flux,0.000149149,0.000149149,0.00036505,8.89533165235239e-11,9.400885082210315e-11,8.89533165235239e-11,9.400885082210315e-11
darcy_taylor_hood_p2p1,x,flux,0.0001515479,0.0001515479,0.00036505,6.814465578331003e-11,7.215322157114714e-11,6.814465578331003e-11,7.215322157114714e-11
darcy_taylor_hood_p2p1,x,flux,0.00015394680000000002,0.00015394680000000002,0.00036505,9.7065670681201e-11,8.236369623979828e-11,9.7065670681201e-11,8.236369623979828e-11
darcy_taylor_hood_p2p1,x,flux,0.0001563457,0.0001563457,0.00036505,1.7571636121719555e-10,1.246402748280558e-10,1.7571636121719555e-10,1.246402748280558e-10
darcy_taylor_hood_p2p1,x,flux,0.0001587446,0.0001587446,0.00036505,1.8659341176572577e-07,3.2344551945678194e-08,1.8659341176572577e-07,3.2344551945678194e-08
darcy_taylor_hood_p2p1,x,flux,0.00016114350000000002,0.00016114350000000002,0.00036505,2.8571370283025954e-07,5.037411268486994e-08,2.8571370283025954e-07,5.037411268486994e-08
darcy_taylor_hood_p2p1,x,flux,0.0001635424,0.0001635424,0.00036505,2.869396749688508e-07,5.2403636282053104e-08,2.869396749688508e-07,5.2403636282053104e-08
darcy_taylor_hood_p2p1,x,flux,0.0001659413,0.0001659413,0.00036505,1.902713281814998e-07,3.843312273722777e-08,1.902713281814998e-07,3.843312273722777e-08
darcy_taylor_hood_p2p1,x,flux,0.00016834020000000002,0.00016834020000000002,0.00036505,2.2389593515633338e-06,3.6284419246335517e-06,2.2389593515633338e-06,3.6284419246335517e-06
darcy_taylor_hood_p2p1,x,flux,0.0001707391,0.0001707391,0.00036505,6.559703651795735e-06,7.043773125007976e-06,6.559703651795735e-06,7.043773125007976e-06
darcy_taylor_hood_p2p1,x,flux,0.000173138,0.000173138,0.00036505,1.193611038676006e-05,7.3526413472559105e-06,1.193611038676006e-05,7.3526413472559105e-06
darcy_taylor_hood_p2p1,x,flux,0.00017553690000000002,0.00017553690000000002,0.00036505,1.8368179556456276e-05,4.555046591377305e-06,1.8368179556456276e-05,4.555046591377305e-06
darcy_taylor_hood_p2p1,x,flux,0.00017793580000000003,0.00017793580000000003,0.00036505,2.3981501048579996e-05,1.4779393654118624e-06,2.3981501048579996e-05,1.4779393654118624e-06
darcy_taylor_hood_p2p1,x,flux,0.0001803347,0.0001803347,0.00036505,2.3639271715094985e-05,3.6803424058867056e-06,2.3639271715094985e-05,3.6803424058867056e-06
darcy_taylor_hood_p2p1,x,flux,0.00018273360000000002,0.00018273360000000002,0.00036505,2.165554302305384e-05,3.3731406188875865e-06,2.165554302305384e-05,3.3731406188875865e-06
darcy_taylor_hood_p2p1,x,flux,0.00018513250000000002,0.00018513250000000002,0.00036505,1.8030314972456555e-05,5.563340044144643e-07,1.8030314972456555e-05,5.563340044144643e-07
darcy_taylor_hood_p2p1,x,flux,0.0001875314,0.0001875314,0.00036505,1.276358756330321e-05,-4.770077437532578e-06,1.276358756330321e-05,-4.770077437532578e-06
darcy_taylor_hood_p2p1,x,flux,0.0001899303,0.0001899303,0.00036505,1.4613204014874405e-05,-3.82828427293909e-06,1.4613204014874405e-05,-3.82828427293909e-06
darcy_taylor_hood_p2p1,x,flux,0.00019232920000000002,0.00019232920000000002,0.00036505,1.5178367193444937e-05,-2.5531046399344266e-06,1.5178367193444937e-05,-2.5531046399344266e-06
darcy_taylor_hood_p2p1,x,flux,0.0001947281,0.0001947281,0.00036505,1.3603313418732982e-05,-1.6892926873304164e-06,1.3603313418732982e-05,-1.6892926873304164e-06
darcy_taylor_hood_p2p1,x,flux,0.000197127,0.000197127,0.00036505,9.8880426907385e-06,-1.236848415127041e-06,9.8880426907385e-06,-1.236848415127041e-06
darcy_taylor_hood_p2p1,x,flux,0.00019952590000000002,0.00019952590000000002,0.00036505,8.954318522325836e-06,-1.4605355160077674e-06,8.954318522325836e-06,-1.4605355160077674e-06
darcy_taylor_hood_p2p1,x,flux,0.0002019248,0.0002019248,0.00036505,1.0199163766895195e-05,-1.7616470065854917e-06,1.0199163766895195e-05,-1.7616470065854917e-06
darcy_taylor_hood_p2p1,x,flux,0.0002043237,0.0002043237,0.00036505,9.98461050072189e-06,-1.7871830440699244e-06,9.98461050072189e-06,-1.7871830440699244e-06
darcy_taylor_hood_p2p1,x,flux,0.00020672260000000002,0.00020672260000000002,0.00036505,8.310658723805903e-06,-1.5371436284610622e-06,8.310658723805903e-06,-1.5371436284610622e-06
darcy_taylor_hood_p2p1,x,flux,0.0002091215,0.0002091215,0.00036505,7.134356951160746e-06,-2.204085243419566e-06,7.134356951160746e-06,-2.204085243419566e-06
darcy_taylor_hood_p2p1,x,flux,0.0002115204,0.0002115204,0.00036505,1.0469184825305965e-05,-5.544973170653252e-06,1.0469184825305965e-05,-5.544973170653252e-06
darcy_taylor_hood_p2p1,x,flux,0.00021391930000000002,0.00021391930000000002,0.00036505,1.0578794944433174e-05,-6.402808770248768e-06,1.0578794944433174e-05,-6.402808770248768e-06
darcy_taylor_hood_p2p1,x,flux,0.0002163182,0.0002163182,0.00036505,7.463187308542418e-06,-4.777592042206147e-06,7.463187308542418e-06,-4.777592042206147e-06
darcy_taylor_hood_p2p1,x,flux,0.0002187171,0.0002187171,0.00036505,1.1223619176336345e-06,-6.69322986525353e-07,1.1223619176336345e-06,-6.69322986525353e-07
darcy_taylor_hood_p2p1,x,flux,0.00022111600000000002,0.00022111600000000002,0.00036505,5.2838028942401553e-08,9.730849842758675e-08,5.2838028942401553e-08,9.730849842758675e-08
darcy_taylor_hood_p2p1,x,flux,0.00022351490000000002,0.00022351490000000002,0.00036505,4.430588136585506e-08,1.167881778502326e-07,4.430588136585506e-08,1.167881778502326e-07
darcy_taylor_hood_p2p1,x,flux,0.0002259138,0.0002259138,0.00036505,3.240839614759458e-08,9.841251451511599e-08,3.240839614759458e-08,9.841251451511599e-08
darcy_taylor_hood_p2p1,x,flux,0.00022831270000000001,0.00022831270000000001,0.00036505,1.714557328761816e-08,4.2181508422237456e-08,1.714557328761816e-08,4.2181508422237456e-08
darcy_taylor_hood_p2p1,x,flux,0.00023071160000000002,0.00023071160000000002,0.00036505,-6.870912455715204e-10,7.931129025970713e-09,-6.870912455715204e-10,7.931129025970713e-09
darcy_taylor_hood_p2p1,x,flux,0.0002331105,0.0002331105,0.00036505,-1.198192318886216e-08,1.6417804450923636e-08,-1.198192318886216e-08,1.6417804450923636e-08
darcy_taylor_hood_p2p1,x,flux,0.0002355094,0.0002355094,0.00036505,-1.4584880850567074e-08,2.08824774030821e-08,-1.4584880850567074e-08,2.08824774030821e-08
darcy_taylor_hood_p2p1,x,flux,0.00023790830000000002,0.00023790830000000002,0.00036505,-8.495964230685721e-09,2.1325147882445513e-08,-8.495964230685721e-09,2.1325147882445513e-08
darcy_taylor_hood_p2p1,x,flux,0.0002403072,0.0002403072,0.00036505,1.447181100363105e-09,1.7293428327944114e-08,1.447181100363105e-09,1.7293428327944114e-08
darcy_taylor_hood_p2p1,x,flux,0.0002427061,0.0002427061,0.00036505,-4.609150512751554e-09,1.3820489162040802e-08,-4.609150512751554e-09,1.3820489162040802e-08
darcy_taylor_hood_p2p1,x,flux,0.000245105,0.000245105,0.00036505,-4.8912596682857165e-09,1.7790832475858815e-08,-4.8912596682857165e-09,1.7790832475858815e-08
darcy_taylor_hood_p2p1,x,flux,0.0002475039,0.0002475039,0.00036505,6.008536337605985e-10,2.9204458269397573e-08,6.008536337605985e-10,2.9204458269397573e-08
darcy_taylor_hood_p2p1,x,flux,0.0002499028,0.0002499028,0.00036505,1.1867189393387309e-08,4.806136654265794e-08,1.1867189393387309e-08,4.806136654265794e-08
darcy_taylor_hood_p2p1,x,flux,0.0002523017,0.0002523017,0.00036505,-1.87268400976333e-09,4.6809962967730604e-08,-1.87268400976333e-09,4.6809962967730604e-08
darcy_taylor_hood_p2p1,x,flux,0.0002547006,0.0002547006,0.00036505,-6.865027375789471e-09,3.8248720399382e-08,-6.865027375789471e-09,3.8248720399382e-08
darcy_taylor_hood_p2p1,x,flux,0.0002570995,0.0002570995,0.00036505,4.270573824371369e-09,2.7325328216529967e-08,4.270573824371369e-09,2.7325328216529967e-08
darcy_taylor_hood_p2p1,x,flux,0.00025949839999999996,0.00025949839999999996,0.00036505,3.153411959071837e-08,1.4039786419174814e-08,3.153411959071837e-08,1.4039786419174814e-08
darcy_taylor_hood_p2p1,x,flux,0.00026189729999999997,0.00026189729999999997,0.00036505,5.845181429751955e-08,-4.3145203924167807e-10,5.845181429751955e-08,-4.3145203924167807e-10
darcy_taylor_hood_p2p1,x,flux,0.0002642962,0.0002642962,0.00036505,6.509510289321252e-08,-9.148515686176974e-09,6.509510289321252e-08,-9.148515686176974e-09
darcy_taylor_hood_p2p1,x,flux,0.0002666951,0.0002666951,0.00036505,6.293036210507523e-08,-1.0983188495080382e-08,6.293036210507523e-08,-1.0983188495080382e-08
darcy_taylor_hood_p2p1,x,flux,0.000269094,0.000269094,0.00036505,5.195759193310762e-08,-5.935470465951903e-09,5.195759193310762e-08,-5.935470465951903e-09
darcy_taylor_hood_p2p1,x,flux,0.0002714929,0.0002714929,0.00036505,3.040165090401582e-08,1.4018324059787694e-08,3.040165090401582e-08,1.4018324059787694e-08
darcy_taylor_hood_p2p1,x,flux,0.00027389179999999996,0.00027389179999999996,0.00036505,6.460935001044302e-09,7.365062025258407e-08,6.460935001044302e-09,7.365062025258407e-08
darcy_taylor_hood_p2p1,x,flux,0.00027629069999999997,0.00027629069999999997,0.00036505,6.013975327110825e-09,1.0355085200793216e-07,6.013975327110825e-09,1.0355085200793216e-07
darcy_taylor_hood_p2p1,x,flux,0.0002786896,0.0002786896,0.00036505,2.9060771882216166e-08,1.037190193258303e-07,2.9060771882216166e-08,1.037190193258303e-07
darcy_taylor_hood_p2p1,x,flux,0.0002810885,0.0002810885,0.00036505,7.56013246663603e-08,7.415512220627849e-08,7.56013246663603e-08,7.415512220627849e-08
darcy_taylor_hood_p2p1,x,flux,0.0002834874,0.0002834874,0.00036505,3.800486438959747e-05,0.0007262098499113889,3.800486438959747e-05,0.0007262098499113889
darcy_taylor_hood_p2p1,x,flux,0.0002858863,0.0002858863,0.00036505,0.00011653707234678354,0.0012435708866750104,0.00011653707234678354,0.0012435708866750104
darcy_taylor_hood_p2p1,x,flux,0.0002882852,0.0002882852,0.00036505,0.00022882199211815026,0.0013003796350483392,0.00022882199211815026,0.0013003796350483392
darcy_taylor_hood_p2p1,x,flux,0.00029068409999999996,0.00029068409999999996,0.00036505,0.0003748596237036938,0.0008966360950313896,0.0003748596237036938,0.0008966360950313896
darcy_taylor_hood_p2p1,x,flux,0.00029308299999999997,0.00029308299999999997,0.00036505,0.000642534842797075,0.000640360255378081,0.000642534842797075,0.000640360255378081
darcy_taylor_hood_p2p1,x,flux,0.0002954819,0.0002954819,0.00036505,0.0008507648377037637,0.0008571109476008978,0.0008507648377037637,0.0008571109476008978
darcy_taylor_hood_p2p1,x,flux,0.0002978808,0.0002978808,0.00036505,0.000803577222530041,0.0008128557273354498,0.000803577222530041,0.0008128557273354498
darcy_taylor_hood_p2p1,x,flux,0.0003002797,0.0003002797,0.00036505,0.0005009719972759074,0.0005075945945817369,0.0005009719972759074,0.0005075945945817369
darcy_taylor_hood_p2p1,x,flux,0.0003026786,0.0003026786,0.00036505,1.5882558422585788e-06,8.710421059055206e-07,1.5882558422585788e-06,8.710421059055206e-07
darcy_taylor_hood_p2p1,x,flux,0.00030507749999999996,0.00030507749999999996,0.00036505,1.2915154141294117e-06,3.184856431974664e-07,1.2915154141294117e-06,3.184856431974664e-07
